id,team,class,time,x_pos,y_pos
3,1,0,88,430,410
11,0,0,88,74,251
6,0,0,88,315,207
13,1,0,88,634,246
1,0,0,88,198,340
8,1,0,88,459,296
12,1,0,88,481,201
10,0,0,89,78,216
13,1,0,89,634,245
3,1,0,89,429,410
6,0,0,89,315,206
7,1,0,89,596,265
1,0,0,89,198,340
12,1,0,89,481,202
2,0,0,89,257,266
9,1,0,89,565,228
4,0,0,89,222,94
8,1,0,89,459,296
5,1,0,89,432,128
11,0,0,89,74,251
15,-1,1,89,347,196
15,-1,1,90,347,196
10,0,0,90,78,217
13,1,0,90,634,246
7,1,0,90,596,265
8,1,0,90,459,296
9,1,0,90,564,229
3,1,0,90,429,410
5,1,0,90,432,129
12,1,0,90,481,202
1,0,0,90,198,340
4,0,0,90,222,94
11,0,0,90,75,251
6,0,0,90,315,206
2,0,0,90,257,267
12,1,0,91,481,202
13,1,0,91,633,247
6,0,0,91,315,207
2,0,0,91,257,267
1,0,0,91,198,340
15,-1,1,91,347,196
8,1,0,91,459,296
4,0,0,91,222,94
5,1,0,91,432,129
10,0,0,91,79,218
9,1,0,91,565,230
3,1,0,91,429,410
11,0,0,91,75,251
7,1,0,91,596,265
15,-1,1,92,347,196
4,0,0,92,222,93
6,0,0,92,315,206
8,1,0,92,459,297
13,1,0,92,633,246
2,0,0,92,257,267
1,0,0,92,198,340
9,1,0,92,565,229
11,0,0,92,75,251
10,0,0,92,78,217
3,1,0,92,429,410
12,1,0,92,481,201
7,1,0,92,596,266
5,1,0,92,432,129
9,1,0,93,565,229
5,1,0,93,432,129
4,0,0,93,222,93
12,1,0,93,481,202
7,1,0,93,596,265
13,1,0,93,633,246
2,0,0,93,257,266
10,0,0,93,78,217
15,-1,1,93,347,196
8,1,0,93,459,296
3,1,0,93,429,410
6,0,0,93,315,206
1,0,0,93,198,340
11,0,0,93,75,252
4,0,0,94,222,94
8,1,0,94,459,297
6,0,0,94,315,206
5,1,0,94,432,129
1,0,0,94,198,341
9,1,0,94,565,230
2,0,0,94,257,266
11,0,0,94,75,251
15,-1,1,94,347,196
3,1,0,94,429,410
7,1,0,94,596,265
10,0,0,94,79,217
13,1,0,94,633,246
12,1,0,94,481,202
7,1,0,95,596,266
11,0,0,95,74,251
13,1,0,95,633,246
5,1,0,95,432,129
4,0,0,95,223,94
6,0,0,95,316,206
15,-1,1,95,347,196
12,1,0,95,481,202
9,1,0,95,565,231
3,1,0,95,429,411
1,0,0,95,198,340
2,0,0,95,257,267
8,1,0,95,459,297
10,0,0,95,79,217
4,0,0,96,222,94
11,0,0,96,74,251
6,0,0,96,316,207
13,1,0,96,633,246
1,0,0,96,198,340
3,1,0,96,429,411
8,1,0,96,459,297
9,1,0,96,565,230
7,1,0,96,596,266
15,-1,1,96,347,196
10,0,0,96,79,218
5,1,0,96,432,130
12,1,0,96,481,202
2,0,0,96,257,267
9,1,0,97,565,230
15,-1,1,97,347,196
11,0,0,97,74,251
5,1,0,97,432,129
6,0,0,97,315,207
3,1,0,97,429,410
1,0,0,97,198,340
4,0,0,97,222,94
12,1,0,97,481,202
2,0,0,97,257,267
13,1,0,97,633,246
10,0,0,97,78,217
8,1,0,97,459,296
7,1,0,97,596,265
10,0,0,98,79,218
11,0,0,98,75,251
9,1,0,98,564,230
2,0,0,98,257,267
5,1,0,98,432,130
4,0,0,98,223,95
6,0,0,98,315,206
15,-1,1,98,347,196
12,1,0,98,481,204
7,1,0,98,596,266
8,1,0,98,459,297
13,1,0,98,634,247
1,0,0,98,198,341
3,1,0,98,429,411
12,1,0,99,481,204
13,1,0,99,633,248
9,1,0,99,564,231
7,1,0,99,596,266
15,-1,1,99,347,196
1,0,0,99,199,342
2,0,0,99,257,268
3,1,0,99,429,411
4,0,0,99,223,96
10,0,0,99,78,217
6,0,0,99,316,207
8,1,0,99,459,297
5,1,0,99,432,131
11,0,0,99,76,252
11,0,0,100,75,251
12,1,0,100,481,204
10,0,0,100,78,216
1,0,0,100,199,342
3,1,0,100,429,411
13,1,0,100,633,248
8,1,0,100,459,298
4,0,0,100,223,96
9,1,0,100,564,231
2,0,0,100,257,268
15,-1,1,100,347,196
5,1,0,100,432,131
7,1,0,100,596,266
6,0,0,100,316,208
7,1,0,101,596,266
8,1,0,101,459,298
1,0,0,101,199,342
5,1,0,101,432,131
10,0,0,101,78,216
3,1,0,101,429,411
2,0,0,101,257,268
11,0,0,101,75,251
15,-1,1,101,347,196
13,1,0,101,634,248
9,1,0,101,564,231
12,1,0,101,481,204
6,0,0,101,316,208
4,0,0,101,223,96
3,1,0,102,429,411
2,0,0,102,257,268
5,1,0,102,432,131
9,1,0,102,564,231
7,1,0,102,596,266
8,1,0,102,459,298
13,1,0,102,634,247
4,0,0,102,223,96
15,-1,1,102,347,196
1,0,0,102,198,341
11,0,0,102,75,251
6,0,0,102,316,207
12,1,0,102,481,205
10,0,0,102,78,216
11,0,0,103,76,252
13,1,0,103,633,248
15,-1,1,103,347,196
8,1,0,103,459,298
12,1,0,103,481,204
10,0,0,103,78,217
1,0,0,103,199,342
5,1,0,103,432,131
3,1,0,103,429,411
4,0,0,103,222,96
7,1,0,103,596,266
9,1,0,103,564,231
6,0,0,103,316,209
2,0,0,103,257,268
6,0,0,104,316,208
9,1,0,104,564,231
1,0,0,104,199,342
8,1,0,104,459,297
13,1,0,104,633,248
3,1,0,104,429,411
4,0,0,104,223,96
15,-1,1,104,347,196
10,0,0,104,78,217
11,0,0,104,76,252
2,0,0,104,257,267
7,1,0,104,596,266
5,1,0,104,432,131
12,1,0,104,481,204
5,1,0,105,432,131
1,0,0,105,199,342
4,0,0,105,222,95
9,1,0,105,564,232
8,1,0,105,459,297
6,0,0,105,317,207
13,1,0,105,633,248
3,1,0,105,429,411
11,0,0,105,75,251
12,1,0,105,481,204
15,-1,1,105,347,196
7,1,0,105,596,266
10,0,0,105,78,217
2,0,0,105,257,268
11,0,0,106,75,251
13,1,0,106,632,249
4,0,0,106,222,96
2,0,0,106,257,268
5,1,0,106,432,131
8,1,0,106,459,298
6,0,0,106,318,208
1,0,0,106,199,342
3,1,0,106,429,411
12,1,0,106,481,204
7,1,0,106,596,266
10,0,0,106,78,217
15,-1,1,106,347,196
9,1,0,106,564,232
4,0,0,107,223,95
3,1,0,107,429,411
2,0,0,107,257,268
15,-1,1,107,347,196
11,0,0,107,75,252
5,1,0,107,432,130
10,0,0,107,78,217
13,1,0,107,633,248
7,1,0,107,596,266
9,1,0,107,565,231
6,0,0,107,318,207
12,1,0,107,481,204
8,1,0,107,459,298
1,0,0,107,199,341
2,0,0,108,257,268
10,0,0,108,78,216
11,0,0,108,76,253
7,1,0,108,596,265
6,0,0,108,318,207
12,1,0,108,481,202
3,1,0,108,429,411
8,1,0,108,459,298
15,-1,1,108,347,196
9,1,0,108,564,232
4,0,0,108,222,94
5,1,0,108,432,131
13,1,0,108,633,248
1,0,0,108,199,342
5,1,0,109,432,131
12,1,0,109,481,202
2,0,0,109,257,268
15,-1,1,109,347,196
10,0,0,109,78,216
6,0,0,109,318,207
8,1,0,109,459,297
9,1,0,109,565,232
11,0,0,109,76,253
1,0,0,109,200,341
4,0,0,109,222,95
13,1,0,109,633,248
7,1,0,109,596,266
3,1,0,109,429,411
5,1,0,110,432,131
9,1,0,110,565,232
13,1,0,110,633,248
15,-1,1,110,347,196
7,1,0,110,596,266
1,0,0,110,199,341
12,1,0,110,481,202
8,1,0,110,459,297
4,0,0,110,222,96
6,0,0,110,319,206
11,0,0,110,75,253
10,0,0,110,78,216
3,1,0,110,429,411
2,0,0,110,257,268
8,1,0,111,459,298
1,0,0,111,200,341
10,0,0,111,78,217
9,1,0,111,565,232
12,1,0,111,481,202
7,1,0,111,596,266
3,1,0,111,429,411
2,0,0,111,257,268
4,0,0,111,222,96
11,0,0,111,75,252
6,0,0,111,320,206
15,-1,1,111,347,196
5,1,0,111,432,131
13,1,0,111,632,248
7,1,0,112,596,266
1,0,0,112,199,339
6,0,0,112,320,207
2,0,0,112,257,268
10,0,0,112,78,217
8,1,0,112,459,298
9,1,0,112,564,232
5,1,0,112,432,131
13,1,0,112,633,248
3,1,0,112,429,411
4,0,0,112,222,96
11,0,0,112,75,252
15,-1,1,112,347,196
12,1,0,112,481,202
8,1,0,113,459,298
1,0,0,113,199,339
3,1,0,113,429,411
15,-1,1,113,348,196
6,0,0,113,321,209
13,1,0,113,633,248
10,0,0,113,78,216
2,0,0,113,257,268
7,1,0,113,596,266
4,0,0,113,222,96
12,1,0,113,481,202
11,0,0,113,75,252
5,1,0,113,432,131
9,1,0,113,564,232
15,-1,1,114,348,197
4,0,0,114,222,96
13,1,0,114,633,248
5,1,0,114,432,131
11,0,0,114,75,253
2,0,0,114,257,268
3,1,0,114,429,411
12,1,0,114,481,202
9,1,0,114,564,232
8,1,0,114,459,298
1,0,0,114,199,339
7,1,0,114,596,265
10,0,0,114,78,216
6,0,0,114,322,210
9,1,0,115,564,232
8,1,0,115,459,298
1,0,0,115,199,339
7,1,0,115,596,266
13,1,0,115,633,248
4,0,0,115,222,95
2,0,0,115,257,267
15,-1,1,115,348,196
3,1,0,115,429,411
11,0,0,115,75,253
6,0,0,115,323,210
12,1,0,115,481,202
5,1,0,115,432,131
10,0,0,115,78,216
3,1,0,116,429,411
9,1,0,116,564,232
1,0,0,116,199,340
5,1,0,116,432,131
2,0,0,116,257,268
8,1,0,116,459,298
13,1,0,116,633,248
10,0,0,116,78,216
12,1,0,116,481,201
4,0,0,116,222,94
6,0,0,116,323,210
7,1,0,116,596,266
15,-1,1,116,348,197
11,0,0,116,75,253
1,0,0,117,199,341
8,1,0,117,459,298
13,1,0,117,633,248
5,1,0,117,432,131
3,1,0,117,429,411
9,1,0,117,564,232
4,0,0,117,222,94
2,0,0,117,257,268
7,1,0,117,596,266
15,-1,1,117,348,196
11,0,0,117,75,253
12,1,0,117,481,202
6,0,0,117,324,211
10,0,0,117,78,216
13,1,0,118,634,247
4,0,0,118,222,94
3,1,0,118,429,411
5,1,0,118,432,131
10,0,0,118,78,216
8,1,0,118,459,298
1,0,0,118,199,341
9,1,0,118,564,232
15,-1,1,118,348,196
7,1,0,118,596,266
11,0,0,118,75,253
2,0,0,118,257,267
6,0,0,118,325,211
12,1,0,118,481,201
8,1,0,119,459,298
10,0,0,119,79,217
9,1,0,119,564,232
11,0,0,119,75,253
2,0,0,119,257,267
3,1,0,119,429,411
5,1,0,119,432,131
7,1,0,119,596,265
6,0,0,119,326,210
15,-1,1,119,348,197
12,1,0,119,481,202
1,0,0,119,199,342
4,0,0,119,222,94
13,1,0,119,634,247
7,1,0,120,596,266
15,-1,1,120,348,197
10,0,0,120,79,218
3,1,0,120,429,411
13,1,0,120,633,247
1,0,0,120,199,343
5,1,0,120,432,131
4,0,0,120,222,95
9,1,0,120,565,232
12,1,0,120,481,202
11,0,0,120,75,253
2,0,0,120,257,268
6,0,0,120,328,211
8,1,0,120,459,298
6,0,0,121,328,211
7,1,0,121,596,266
9,1,0,121,565,233
12,1,0,121,481,202
1,0,0,121,198,342
8,1,0,121,459,298
5,1,0,121,432,131
13,1,0,121,633,247
3,1,0,121,429,411
10,0,0,121,79,218
15,-1,1,121,348,196
4,0,0,121,222,95
2,0,0,121,257,268
11,0,0,121,75,253
8,1,0,122,459,298
12,1,0,122,481,202
5,1,0,122,432,131
1,0,0,122,197,342
11,0,0,122,75,251
15,-1,1,122,348,197
4,0,0,122,222,95
9,1,0,122,565,233
6,0,0,122,329,210
7,1,0,122,596,266
10,0,0,122,79,217
3,1,0,122,429,411
13,1,0,122,633,247
2,0,0,122,257,268
11,0,0,123,75,251
6,0,0,123,329,210
4,0,0,123,222,94
5,1,0,123,432,131
9,1,0,123,565,233
8,1,0,123,459,298
12,1,0,123,481,201
10,0,0,123,79,217
1,0,0,123,196,342
3,1,0,123,429,411
15,-1,1,123,348,197
7,1,0,123,596,266
2,0,0,123,257,268
1,0,0,124,196,342
3,1,0,124,429,411
7,1,0,124,596,266
9,1,0,124,565,232
4,0,0,124,222,94
5,1,0,124,432,130
2,0,0,124,257,268
15,-1,1,124,348,196
10,0,0,124,79,218
11,0,0,124,75,252
8,1,0,124,458,298
6,0,0,124,329,209
12,1,0,124,481,201
11,0,0,125,75,253
1,0,0,125,195,341
5,1,0,125,432,130
6,0,0,125,330,209
10,0,0,125,79,218
8,1,0,125,459,298
3,1,0,125,429,411
12,1,0,125,481,201
7,1,0,125,596,265
4,0,0,125,222,94
9,1,0,125,566,232
2,0,0,125,257,268
15,-1,1,125,348,196
4,0,0,126,222,95
7,1,0,126,596,266
9,1,0,126,565,232
10,0,0,126,79,218
1,0,0,126,195,342
2,0,0,126,257,268
3,1,0,126,429,411
12,1,0,126,481,202
6,0,0,126,330,209
15,-1,1,126,348,197
11,0,0,126,75,253
13,1,0,126,632,248
5,1,0,126,432,131
8,1,0,126,458,298
13,1,0,127,632,248
2,0,0,127,257,268
6,0,0,127,331,210
9,1,0,127,565,232
11,0,0,127,75,252
4,0,0,127,222,95
12,1,0,127,481,202
7,1,0,127,596,266
5,1,0,127,432,132
8,1,0,127,458,298
10,0,0,127,79,218
15,-1,1,127,348,197
1,0,0,127,195,342
3,1,0,127,429,411
13,1,0,128,632,248
6,0,0,128,331,211
9,1,0,128,565,232
3,1,0,128,429,411
15,-1,1,128,347,196
4,0,0,128,222,94
1,0,0,128,195,341
11,0,0,128,75,252
2,0,0,128,257,267
12,1,0,128,481,202
5,1,0,128,432,131
10,0,0,128,79,218
8,1,0,128,459,298
7,1,0,128,596,266
11,0,0,129,75,252
15,-1,1,129,347,196
2,0,0,129,257,267
13,1,0,129,632,248
3,1,0,129,429,411
4,0,0,129,222,94
6,0,0,129,332,211
9,1,0,129,565,232
1,0,0,129,195,341
12,1,0,129,481,202
7,1,0,129,596,266
8,1,0,129,459,297
10,0,0,129,79,218
5,1,0,129,432,131
13,1,0,130,632,248
15,-1,1,130,347,196
3,1,0,130,429,411
1,0,0,130,195,341
8,1,0,130,459,297
6,0,0,130,332,210
2,0,0,130,257,267
7,1,0,130,596,265
12,1,0,130,481,202
9,1,0,130,565,232
11,0,0,130,75,252
4,0,0,130,222,94
5,1,0,130,432,130
10,0,0,130,79,218
7,1,0,131,596,266
10,0,0,131,79,218
1,0,0,131,195,341
12,1,0,131,481,202
9,1,0,131,565,232
4,0,0,131,222,94
3,1,0,131,429,411
8,1,0,131,459,298
6,0,0,131,332,211
2,0,0,131,257,268
11,0,0,131,76,253
5,1,0,131,432,131
15,-1,1,131,347,197
3,1,0,132,429,411
12,1,0,132,481,202
1,0,0,132,195,342
8,1,0,132,459,297
2,0,0,132,257,268
7,1,0,132,596,266
9,1,0,132,565,232
10,0,0,132,79,218
15,-1,1,132,347,196
5,1,0,132,432,130
6,0,0,132,332,211
4,0,0,132,222,94
11,0,0,132,75,252
2,0,0,133,257,268
11,0,0,133,75,252
6,0,0,133,332,211
12,1,0,133,481,202
9,1,0,133,565,232
5,1,0,133,432,131
7,1,0,133,596,266
4,0,0,133,223,95
10,0,0,133,79,218
8,1,0,133,459,297
3,1,0,133,429,411
15,-1,1,133,347,196
1,0,0,133,196,342
11,0,0,134,76,253
2,0,0,134,257,268
4,0,0,134,223,96
8,1,0,134,459,297
9,1,0,134,565,232
15,-1,1,134,347,196
3,1,0,134,429,411
1,0,0,134,196,342
6,0,0,134,332,211
12,1,0,134,481,202
5,1,0,134,432,131
10,0,0,134,79,218
7,1,0,134,596,266
1,0,0,135,196,341
6,0,0,135,332,211
5,1,0,135,432,130
2,0,0,135,257,268
7,1,0,135,596,266
8,1,0,135,459,298
15,-1,1,135,347,196
11,0,0,135,75,252
3,1,0,135,429,411
10,0,0,135,79,218
4,0,0,135,222,95
12,1,0,135,481,202
9,1,0,135,565,233
11,0,0,136,75,253
3,1,0,136,429,411
6,0,0,136,332,212
7,1,0,136,596,266
15,-1,1,136,347,197
5,1,0,136,432,130
12,1,0,136,481,202
8,1,0,136,459,298
4,0,0,136,222,96
1,0,0,136,196,340
2,0,0,136,257,268
9,1,0,136,566,233
10,0,0,136,79,218
15,-1,1,137,347,197
13,1,0,137,633,247
11,0,0,137,75,253
1,0,0,137,197,341
9,1,0,137,566,232
6,0,0,137,332,211
5,1,0,137,432,131
7,1,0,137,596,266
12,1,0,137,481,202
4,0,0,137,222,96
10,0,0,137,79,218
3,1,0,137,429,411
8,1,0,137,459,298
2,0,0,137,257,268
2,0,0,138,257,268
12,1,0,138,481,202
8,1,0,138,459,297
9,1,0,138,566,233
15,-1,1,138,347,196
7,1,0,138,596,266
11,0,0,138,76,254
13,1,0,138,633,246
1,0,0,138,197,341
6,0,0,138,332,210
3,1,0,138,429,411
5,1,0,138,432,131
10,0,0,138,79,219
4,0,0,138,222,96
2,0,0,139,257,267
15,-1,1,139,347,196
8,1,0,139,459,298
12,1,0,139,481,202
10,0,0,139,79,218
11,0,0,139,75,253
1,0,0,139,197,342
13,1,0,139,634,246
3,1,0,139,429,411
5,1,0,139,432,131
6,0,0,139,332,210
7,1,0,139,596,266
4,0,0,139,222,96
9,1,0,139,566,233
9,1,0,140,566,233
1,0,0,140,197,342
2,0,0,140,257,268
11,0,0,140,75,252
12,1,0,140,481,203
10,0,0,140,79,218
8,1,0,140,459,298
4,0,0,140,222,96
3,1,0,140,429,411
13,1,0,140,634,246
6,0,0,140,332,211
15,-1,1,140,347,197
5,1,0,140,432,131
7,1,0,140,596,266
2,0,0,141,257,267
15,-1,1,141,347,196
11,0,0,141,75,253
5,1,0,141,432,131
10,0,0,141,79,219
12,1,0,141,480,204
3,1,0,141,429,411
13,1,0,141,634,247
8,1,0,141,459,298
9,1,0,141,566,233
6,0,0,141,332,211
4,0,0,141,222,96
1,0,0,141,197,343
7,1,0,141,596,266
9,1,0,142,566,232
10,0,0,142,79,219
6,0,0,142,332,211
7,1,0,142,596,266
8,1,0,142,459,298
4,0,0,142,222,95
1,0,0,142,197,343
15,-1,1,142,347,197
2,0,0,142,257,268
12,1,0,142,480,204
3,1,0,142,429,411
5,1,0,142,432,132
13,1,0,142,634,247
11,0,0,142,76,253
4,0,0,143,222,95
15,-1,1,143,347,196
1,0,0,143,196,342
8,1,0,143,459,298
3,1,0,143,429,411
2,0,0,143,257,267
11,0,0,143,75,252
12,1,0,143,480,205
6,0,0,143,332,210
7,1,0,143,596,266
13,1,0,143,634,247
5,1,0,143,432,131
9,1,0,143,566,232
10,0,0,143,79,218
11,0,0,144,75,253
6,0,0,144,332,210
9,1,0,144,566,232
1,0,0,144,196,343
3,1,0,144,429,411
4,0,0,144,222,94
12,1,0,144,480,205
2,0,0,144,257,268
10,0,0,144,78,217
5,1,0,144,432,130
8,1,0,144,458,298
15,-1,1,144,347,196
7,1,0,144,596,266
3,1,0,145,429,411
11,0,0,145,76,253
12,1,0,145,480,205
4,0,0,145,222,94
15,-1,1,145,347,196
1,0,0,145,196,343
10,0,0,145,79,217
9,1,0,145,565,232
6,0,0,145,332,210
2,0,0,145,257,267
8,1,0,145,459,298
5,1,0,145,432,130
7,1,0,145,596,266
5,1,0,146,432,130
15,-1,1,146,347,196
1,0,0,146,196,343
12,1,0,146,480,203
3,1,0,146,429,411
8,1,0,146,459,298
10,0,0,146,79,218
7,1,0,146,596,266
6,0,0,146,331,211
9,1,0,146,566,232
11,0,0,146,76,253
2,0,0,146,257,267
4,0,0,146,222,94
12,1,0,147,481,202
7,1,0,147,596,266
5,1,0,147,432,130
2,0,0,147,257,267
11,0,0,147,76,253
1,0,0,147,196,343
8,1,0,147,459,297
3,1,0,147,429,411
10,0,0,147,79,219
6,0,0,147,331,210
9,1,0,147,566,232
4,0,0,147,222,94
15,-1,1,147,347,196
12,1,0,148,481,202
2,0,0,148,257,267
10,0,0,148,79,218
7,1,0,148,596,266
6,0,0,148,331,211
9,1,0,148,566,232
15,-1,1,148,347,196
4,0,0,148,222,94
11,0,0,148,75,252
1,0,0,148,196,343
3,1,0,148,429,411
8,1,0,148,459,297
5,1,0,148,432,130
11,0,0,149,75,253
5,1,0,149,432,130
9,1,0,149,566,233
8,1,0,149,459,297
6,0,0,149,332,210
12,1,0,149,481,202
3,1,0,149,429,411
15,-1,1,149,347,197
1,0,0,149,197,342
2,0,0,149,257,267
10,0,0,149,78,217
4,0,0,149,222,94
7,1,0,149,596,266
6,0,0,150,332,210
10,0,0,150,79,218
15,-1,1,150,347,197
11,0,0,150,75,253
9,1,0,150,566,234
7,1,0,150,596,266
8,1,0,150,459,298
2,0,0,150,257,267
12,1,0,150,481,202
3,1,0,150,429,411
1,0,0,150,197,342
4,0,0,150,222,94
5,1,0,150,432,130
8,1,0,151,458,298
11,0,0,151,75,253
1,0,0,151,197,342
12,1,0,151,481,202
15,-1,1,151,347,197
7,1,0,151,596,266
5,1,0,151,432,130
9,1,0,151,566,234
10,0,0,151,79,218
2,0,0,151,257,267
6,0,0,151,332,210
4,0,0,151,222,94
3,1,0,151,428,411
10,0,0,152,79,218
7,1,0,152,596,266
3,1,0,152,429,411
11,0,0,152,75,253
1,0,0,152,196,341
9,1,0,152,567,233
4,0,0,152,222,94
12,1,0,152,481,201
6,0,0,152,332,211
2,0,0,152,257,267
5,1,0,152,432,131
15,-1,1,152,347,198
8,1,0,152,459,298
11,0,0,153,75,252
3,1,0,153,429,411
4,0,0,153,222,94
15,-1,1,153,347,198
10,0,0,153,78,217
2,0,0,153,257,268
7,1,0,153,596,266
8,1,0,153,459,297
1,0,0,153,196,340
12,1,0,153,481,200
13,1,0,153,634,249
6,0,0,153,332,211
5,1,0,153,432,130
9,1,0,153,567,233
1,0,0,154,196,341
5,1,0,154,432,130
9,1,0,154,567,233
6,0,0,154,332,210
2,0,0,154,257,268
4,0,0,154,222,94
11,0,0,154,75,252
8,1,0,154,459,297
3,1,0,154,429,411
13,1,0,154,634,249
15,-1,1,154,347,198
12,1,0,154,481,200
10,0,0,154,78,217
7,1,0,154,596,266
4,0,0,155,222,94
9,1,0,155,568,232
7,1,0,155,596,266
2,0,0,155,257,268
15,-1,1,155,347,198
1,0,0,155,196,342
8,1,0,155,458,297
11,0,0,155,75,252
3,1,0,155,429,411
10,0,0,155,78,217
5,1,0,155,432,130
12,1,0,155,481,199
6,0,0,155,332,211
15,-1,1,156,347,198
11,0,0,156,75,252
9,1,0,156,567,233
6,0,0,156,332,211
7,1,0,156,596,266
1,0,0,156,196,343
8,1,0,156,458,297
10,0,0,156,78,217
4,0,0,156,222,94
12,1,0,156,481,199
5,1,0,156,433,129
2,0,0,156,257,268
3,1,0,156,429,411
10,0,0,157,78,217
5,1,0,157,433,129
8,1,0,157,458,297
3,1,0,157,429,411
1,0,0,157,196,343
7,1,0,157,596,266
9,1,0,157,567,233
11,0,0,157,75,252
15,-1,1,157,347,198
4,0,0,157,222,94
12,1,0,157,481,199
2,0,0,157,257,268
6,0,0,157,332,210
1,0,0,158,196,343
8,1,0,158,458,297
13,1,0,158,634,249
15,-1,1,158,347,198
7,1,0,158,596,266
5,1,0,158,433,129
2,0,0,158,257,268
3,1,0,158,429,411
9,1,0,158,567,233
11,0,0,158,75,252
4,0,0,158,222,94
12,1,0,158,481,200
6,0,0,158,332,211
10,0,0,158,78,217
1,0,0,159,196,343
7,1,0,159,596,267
8,1,0,159,458,297
2,0,0,159,257,268
11,0,0,159,75,252
13,1,0,159,633,249
12,1,0,159,481,200
5,1,0,159,433,129
3,1,0,159,429,411
10,0,0,159,79,218
6,0,0,159,332,211
9,1,0,159,567,233
15,-1,1,159,347,198
4,0,0,159,222,94
8,1,0,160,458,297
2,0,0,160,257,268
15,-1,1,160,347,198
11,0,0,160,75,252
10,0,0,160,78,217
1,0,0,160,196,343
12,1,0,160,481,199
4,0,0,160,222,94
3,1,0,160,429,411
7,1,0,160,596,267
5,1,0,160,433,129
6,0,0,160,332,212
9,1,0,160,567,234
2,0,0,161,257,268
4,0,0,161,222,94
11,0,0,161,75,253
6,0,0,161,332,212
5,1,0,161,432,130
3,1,0,161,429,411
1,0,0,161,196,343
15,-1,1,161,347,198
8,1,0,161,458,297
10,0,0,161,78,216
7,1,0,161,596,267
9,1,0,161,567,233
12,1,0,161,481,200
10,0,0,162,78,216
2,0,0,162,257,268
3,1,0,162,429,411
11,0,0,162,75,253
8,1,0,162,458,297
13,1,0,162,634,248
15,-1,1,162,347,198
4,0,0,162,222,94
1,0,0,162,196,343
6,0,0,162,332,211
12,1,0,162,481,200
5,1,0,162,432,130
7,1,0,162,596,267
9,1,0,162,567,235
6,0,0,163,332,211
11,0,0,163,75,253
10,0,0,163,78,216
5,1,0,163,432,129
8,1,0,163,458,298
13,1,0,163,634,248
9,1,0,163,567,235
4,0,0,163,222,94
12,1,0,163,481,200
3,1,0,163,429,411
2,0,0,163,257,268
7,1,0,163,596,267
15,-1,1,163,347,198
1,0,0,163,196,343
6,0,0,164,332,211
15,-1,1,164,347,198
5,1,0,164,432,130
11,0,0,164,75,253
9,1,0,164,567,236
4,0,0,164,222,94
7,1,0,164,596,266
12,1,0,164,481,200
8,1,0,164,458,298
1,0,0,164,196,343
10,0,0,164,78,216
3,1,0,164,429,411
2,0,0,164,257,267
9,1,0,165,567,235
11,0,0,165,75,253
12,1,0,165,481,200
2,0,0,165,257,267
8,1,0,165,458,297
7,1,0,165,596,266
10,0,0,165,79,217
6,0,0,165,331,212
1,0,0,165,196,343
15,-1,1,165,347,197
4,0,0,165,222,94
3,1,0,165,429,411
5,1,0,165,432,129
9,1,0,166,566,235
6,0,0,166,331,211
5,1,0,166,432,129
4,0,0,166,222,94
7,1,0,166,595,267
12,1,0,166,481,200
15,-1,1,166,347,198
13,1,0,166,633,249
11,0,0,166,75,253
2,0,0,166,257,267
10,0,0,166,79,218
8,1,0,166,458,297
3,1,0,166,429,411
1,0,0,166,196,343
10,0,0,167,79,218
7,1,0,167,595,267
15,-1,1,167,347,197
1,0,0,167,196,342
5,1,0,167,432,130
6,0,0,167,329,212
4,0,0,167,222,94
11,0,0,167,75,252
9,1,0,167,567,234
8,1,0,167,458,298
3,1,0,167,429,411
2,0,0,167,257,267
13,1,0,167,633,250
12,1,0,167,481,200
8,1,0,168,458,297
12,1,0,168,481,200
7,1,0,168,595,267
11,0,0,168,75,253
6,0,0,168,328,212
1,0,0,168,196,342
10,0,0,168,78,217
4,0,0,168,222,94
15,-1,1,168,347,198
3,1,0,168,429,411
2,0,0,168,257,267
13,1,0,168,633,249
5,1,0,168,432,129
9,1,0,168,568,234
5,1,0,169,432,129
8,1,0,169,458,297
11,0,0,169,75,253
4,0,0,169,222,94
15,-1,1,169,348,197
12,1,0,169,481,200
2,0,0,169,257,267
13,1,0,169,633,248
10,0,0,169,78,216
6,0,0,169,327,213
1,0,0,169,196,342
3,1,0,169,429,411
9,1,0,169,568,234
7,1,0,169,596,266
15,-1,1,170,347,197
4,0,0,170,222,94
5,1,0,170,432,130
6,0,0,170,327,213
11,0,0,170,75,253
10,0,0,170,79,217
13,1,0,170,633,249
3,1,0,170,429,411
9,1,0,170,568,234
2,0,0,170,257,268
7,1,0,170,595,267
12,1,0,170,481,201
1,0,0,170,197,344
8,1,0,170,458,297
12,1,0,171,481,201
15,-1,1,171,347,197
13,1,0,171,633,249
3,1,0,171,429,411
11,0,0,171,75,252
4,0,0,171,222,94
10,0,0,171,78,216
1,0,0,171,197,344
9,1,0,171,570,228
7,1,0,171,595,267
6,0,0,171,328,213
5,1,0,171,432,131
2,0,0,171,257,268
8,1,0,171,458,297
2,0,0,172,257,267
9,1,0,172,571,227
11,0,0,172,75,253
13,1,0,172,633,250
8,1,0,172,458,297
5,1,0,172,432,131
15,-1,1,172,348,197
4,0,0,172,222,94
6,0,0,172,329,212
10,0,0,172,79,217
1,0,0,172,197,344
3,1,0,172,429,411
12,1,0,172,481,200
7,1,0,172,595,267
